A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance
1.53,-60.51,-84.44,130.00,1.6001999999999998,0.77,-54.47,-72.14,169.82,0.8509,2.21,-56.86,-75.45,214.75,2.3749,1.82,-58.52,-76.03,220.55,1.9430999999999998
1.54,-60.61,-84.54,129.71,1.6001999999999998,0.77,-54.38,-72.53,236.75,0.8509,2.21,-57.85,-75.60,224.50,2.3749,1.80,-59.44,-75.45,223.20,1.9430999999999998
1.54,-60.55,-82.93,137.64,1.6001999999999998,0.75,-54.39,-72.76,195.46,0.8509,2.21,-56.69,-75.44,183.12,2.3749,1.78,-59.61,-74.98,161.61,1.9430999999999998
1.53,-60.59,-84.08,112.69,1.6001999999999998,0.73,-54.61,-72.87,117.93,0.8509,2.20,-55.95,-76.36,222.90,2.3749,1.82,-60.61,-78.05,168.42,1.9430999999999998
1.54,-60.20,-82.36,137.18,1.6001999999999998,0.73,-54.30,-73.05,233.70,0.8509,2.21,-56.67,-75.63,185.62,2.3749,1.80,-59.77,-76.29,174.79,1.9430999999999998
1.55,-60.44,-83.37,130.21,1.6001999999999998,0.74,-54.35,-73.85,230.80,0.8509,2.19,-55.66,-73.27,190.58,2.3749,1.81,-58.87,-74.64,163.11,1.9430999999999998
1.53,-61.12,-86.68,100.25,1.6001999999999998,0.73,-55.54,-76.26,151.68,0.8509,2.20,-57.19,-76.57,184.21,2.3749,1.78,-59.07,-74.92,161.39,1.9430999999999998
1.52,-60.37,-82.99,132.11,1.6001999999999998,0.76,-55.29,-75.47,180.29,0.8509,2.20,-56.61,-74.66,163.96,2.3749,1.79,-59.53,-76.01,217.15,1.9430999999999998
1.53,-60.40,-83.17,128.21,1.6001999999999998,0.75,-55.61,-76.44,151.00,0.8509,2.18,-55.95,-73.89,187.54,2.3749,1.81,-59.78,-76.98,180.58,1.9430999999999998
1.54,-61.33,-88.07,161.55,1.6001999999999998,0.74,-54.48,-73.37,169.39,0.8509,2.21,-55.84,-76.24,186.67,2.3749,1.79,-59.21,-77.05,272.94,1.9430999999999998
1.54,-60.83,-86.72,124.79,1.6001999999999998,0.75,-54.90,-73.70,189.46,0.8509,2.20,-56.31,-77.50,208.10,2.3749,1.81,-59.59,-73.67,191.50,1.9430999999999998
1.54,-60.72,-86.77,121.96,1.6001999999999998,0.76,-54.43,-72.75,195.54,0.8509,2.19,-57.29,-73.58,231.65,2.3749,1.80,-59.33,-74.64,227.45,1.9430999999999998
1.55,-61.11,-86.94,121.50,1.6001999999999998,0.76,-54.26,-72.20,236.25,0.8509,2.20,-56.32,-77.60,182.04,2.3749,1.78,-59.58,-76.48,220.25,1.9430999999999998
1.56,-61.30,-84.47,131.43,1.6001999999999998,0.75,-54.11,-71.98,198.50,0.8509,2.22,-55.25,-75.36,190.50,2.3749,1.81,-59.56,-73.48,230.35,1.9430999999999998
1.56,-61.54,-85.91,143.04,1.6001999999999998,0.76,-55.43,-79.49,167.54,0.8509,2.20,-56.61,-74.02,190.21,2.3749,1.80,-59.59,-74.53,190.17,1.9430999999999998
1.53,-60.50,-84.10,147.96,1.6001999999999998,0.74,-54.01,-74.70,143.84,0.8509,2.22,-55.72,-73.44,191.79,2.3749,1.79,-59.28,-77.78,179.04,1.9430999999999998
1.53,-60.60,-83.80,129.14,1.6001999999999998,0.73,-54.95,-76.88,177.00,0.8509,2.22,-55.12,-72.57,195.54,2.3749,1.78,-59.31,-74.33,227.95,1.9430999999999998
1.53,-60.78,-84.60,107.69,1.6001999999999998,0.73,-54.18,-73.24,147.69,0.8509,2.21,-57.01,-74.96,165.32,2.3749,1.80,-59.32,-76.86,215.95,1.9430999999999998
1.52,-60.82,-85.22,104.22,1.6001999999999998,0.75,-54.09,-73.23,193.46,0.8509,2.22,-57.46,-76.41,207.45,2.3749,1.82,-58.94,-73.96,188.29,1.9430999999999998
1.54,-61.03,-84.96,92.14,1.6001999999999998,0.75,-55.21,-76.96,207.10,0.8509,2.22,-57.40,-76.19,146.39,2.3749,1.81,-59.33,-77.63,211.75,1.9430999999999998
1.53,-60.15,-83.16,148.96,1.6001999999999998,0.73,-54.29,-74.88,223.15,0.8509,2.22,-57.28,-75.96,199.65,2.3749,1.81,-59.59,-75.69,183.00,1.9430999999999998
1.53,-60.70,-84.17,136.25,1.6001999999999998,0.73,-54.20,-74.07,193.83,0.8509,2.22,-57.53,-79.61,205.70,2.3749,1.81,-59.13,-74.07,227.80,1.9430999999999998
1.53,-60.70,-85.14,115.50,1.6001999999999998,0.72,-54.44,-74.01,192.17,0.8509,2.21,-56.85,-75.75,188.42,2.3749,1.79,-59.04,-75.75,185.62,1.9430999999999998
1.51,-61.13,-87.18,141.46,1.6001999999999998,0.74,-53.90,-74.34,192.79,0.8509,2.20,-56.25,-74.83,227.90,2.3749,1.80,-58.99,-73.68,192.87,1.9430999999999998
1.53,-60.99,-86.31,126.07,1.6001999999999998,0.74,-53.98,-74.97,229.50,0.8509,2.21,-57.02,-74.93,186.12,2.3749,1.80,-59.08,-73.87,228.40,1.9430999999999998
1.55,-61.49,-87.04,142.50,1.6001999999999998,0.73,-53.96,-76.21,226.90,0.8509,2.22,-56.25,-73.76,192.79,2.3749,1.78,-59.06,-74.99,229.45,1.9430999999999998
1.52,-60.87,-87.33,120.07,1.6001999999999998,0.73,-53.97,-75.60,194.67,0.8509,2.22,-57.50,-75.68,203.35,2.3749,1.81,-59.25,-74.86,215.25,1.9430999999999998
1.53,-60.68,-84.26,136.11,1.6001999999999998,0.73,-55.03,-78.90,205.65,0.8509,2.23,-57.45,-74.25,184.12,2.3749,1.79,-59.15,-76.50,220.90,1.9430999999999998
1.53,-62.56,-86.69,171.30,1.4478,0.54,-56.09,-74.55,127.22,0.5588,2.52,-55.41,-77.04,177.42,2.6923999999999997,2.20,-59.04,-76.45,186.08,2.3114
1.52,-62.51,-81.68,165.62,1.4478,0.50,-57.94,-75.72,147.68,0.5588,2.52,-55.57,-78.14,173.62,2.6923999999999997,2.20,-59.31,-80.89,198.05,2.3114
1.65,-60.26,-83.75,154.62,1.4478,0.54,-56.50,-75.14,133.28,0.5588,2.50,-56.41,-80.73,136.82,2.6923999999999997,2.18,-58.91,-76.48,179.92,2.3114
1.58,-62.08,-82.46,170.25,1.4478,0.55,-57.36,-74.94,87.79,0.5588,2.51,-55.56,-79.04,135.36,2.6923999999999997,2.20,-58.27,-78.45,180.67,2.3114
1.61,-60.31,-85.56,148.54,1.4478,0.54,-55.78,-73.72,127.44,0.5588,2.52,-56.43,-79.02,158.58,2.6923999999999997,2.21,-58.09,-75.11,185.17,2.3114
1.56,-63.32,-83.94,162.80,1.4478,0.53,-57.38,-79.75,107.75,0.5588,2.53,-55.77,-78.30,164.83,2.6923999999999997,2.17,-58.34,-77.71,177.37,2.3114
1.55,-61.99,-90.47,66.96,1.4478,0.53,-57.19,-78.51,107.50,0.5588,2.52,-54.76,-76.85,180.92,2.6923999999999997,2.19,-58.29,-77.77,177.12,2.3114
1.54,-61.06,-82.21,176.10,1.4478,0.55,-56.27,-76.87,121.39,0.5588,2.52,-55.41,-79.51,161.62,2.6923999999999997,2.21,-57.82,-75.77,188.92,2.3114
1.61,-60.60,-84.18,125.92,1.4478,0.54,-56.82,-74.90,104.27,0.5588,2.52,-55.04,-76.58,207.45,2.6923999999999997,2.21,-57.71,-77.33,210.90,2.3114
1.50,-62.07,-84.66,176.30,1.4478,0.53,-56.56,-75.28,141.56,0.5588,2.54,-57.09,-78.57,187.20,2.6923999999999997,2.22,-58.57,-80.55,192.25,2.3114
1.67,-61.52,-85.32,220.25,1.4478,0.54,-56.70,-73.47,163.18,0.5588,2.52,-55.14,-76.46,182.25,2.6923999999999997,2.19,-59.26,-78.44,204.15,2.3114
1.76,-60.83,-85.58,176.20,1.4478,0.54,-57.91,-74.19,140.00,0.5588,2.51,-55.47,-77.01,180.83,2.6923999999999997,2.21,-58.33,-76.11,223.40,2.3114
1.68,-61.46,-85.17,153.29,1.4478,0.53,-56.47,-76.30,140.72,0.5588,2.51,-55.27,-77.81,152.64,2.6923999999999997,2.18,-59.76,-78.47,196.15,2.3114
1.60,-62.15,-84.15,122.54,1.4478,0.53,-56.48,-74.38,114.10,0.5588,2.52,-55.99,-76.99,180.33,2.6923999999999997,2.17,-58.67,-76.02,223.45,2.3114
1.60,-61.50,-88.56,88.75,1.4478,0.53,-57.49,-74.70,109.10,0.5588,2.51,-55.41,-77.97,143.61,2.6923999999999997,2.19,-58.74,-76.47,220.95,2.3114
1.73,-62.08,-84.36,105.18,1.4478,0.53,-57.79,-77.06,103.25,0.5588,2.50,-56.38,-77.57,180.71,2.6923999999999997,2.18,-58.94,-78.30,204.95,2.3114
1.60,-61.53,-84.70,160.42,1.4478,0.56,-56.44,-72.95,127.97,0.5588,2.49,-56.22,-79.09,191.10,2.6923999999999997,2.18,-58.23,-76.94,216.25,2.3114
1.50,-62.32,-85.22,117.04,1.4478,0.52,-56.81,-75.94,142.44,0.5588,2.50,-56.29,-80.48,159.96,2.6923999999999997,2.19,-58.82,-78.27,203.05,2.3114
1.60,-62.07,-84.30,121.46,1.4478,0.54,-55.96,-73.02,106.59,0.5588,2.49,-56.38,-79.45,137.50,2.6923999999999997,2.20,-58.96,-80.49,137.89,2.3114
1.60,-61.97,-84.29,159.62,1.4478,0.53,-55.63,-75.32,138.56,0.5588,2.49,-56.20,-76.68,215.85,2.6923999999999997,2.22,-58.12,-80.26,161.04,2.3114
1.73,-62.41,-83.10,115.00,1.4478,0.55,-57.12,-75.74,125.53,0.5588,2.51,-56.22,-77.65,146.14,2.6923999999999997,2.20,-58.04,-76.06,138.41,2.3114
1.61,-62.76,-83.68,110.14,1.4478,0.58,-55.40,-76.20,125.17,0.5588,2.52,-56.54,-78.70,209.05,2.6923999999999997,2.19,-58.08,-76.68,183.46,2.3114
1.74,-62.65,-83.13,117.86,1.4478,0.55,-55.33,-74.16,88.98,0.5588,2.51,-55.87,-77.55,214.45,2.6923999999999997,2.19,-59.16,-80.97,158.75,2.3114
1.66,-62.00,-86.71,137.21,1.4478,0.56,-57.08,-75.45,114.58,0.5588,2.51,-55.36,-77.82,172.79,2.6923999999999997,2.19,-57.62,-76.29,184.50,2.3114
1.61,-62.42,-84.93,129.00,1.4478,0.55,-56.08,-75.06,114.55,0.5588,2.51,-54.94,-77.77,165.08,2.6923999999999997,2.21,-57.68,-76.87,180.42,2.3114
1.72,-61.74,-85.47,142.79,1.4478,0.56,-56.34,-73.56,87.12,0.5588,2.51,-55.31,-78.20,152.75,2.6923999999999997,2.21,-57.38,-78.68,172.46,2.3114
1.57,-62.89,-83.78,148.87,1.4478,0.56,-55.63,-73.82,89.79,0.5588,2.51,-56.34,-76.82,154.79,2.6923999999999997,2.20,-58.24,-77.90,180.54,2.3114
1.71,-61.58,-81.99,137.36,1.4478,0.56,-55.71,-74.78,88.85,0.5588,2.53,-54.72,-77.22,169.21,2.6923999999999997,2.20,-58.52,-80.90,163.71,2.3114
1.71,-61.50,-86.05,111.21,1.4478,0.56,-56.76,-78.33,98.03,0.5588,2.52,-56.03,-78.36,203.00,2.6923999999999997,2.22,-58.47,-78.95,146.71,2.3114
1.69,-61.71,-83.48,138.67,1.4478,0.55,-56.97,-78.08,89.71,0.5588,2.51,-55.61,-77.97,175.08,2.6923999999999997,2.18,-58.62,-78.15,215.75,2.3114
1.57,-61.76,-87.21,107.92,1.4478,0.54,-56.06,-76.05,113.22,0.5588,2.52,-55.50,-77.26,216.70,2.6923999999999997,2.20,-58.74,-81.95,154.83,2.3114
1.74,-61.72,-85.71,170.80,1.4478,0.56,-56.23,-75.64,125.28,0.5588,2.51,-54.41,-78.42,141.32,2.6923999999999997,2.20,-58.34,-77.96,179.92,2.3114
1.69,-61.22,-84.56,151.42,1.4478,0.55,-56.51,-74.86,89.21,0.5588,2.51,-55.57,-78.38,202.70,2.6923999999999997,2.20,-58.85,-78.62,171.75,2.3114
1.66,-61.70,-82.40,136.37,1.4478,0.56,-56.78,-75.44,91.44,0.5588,2.53,-55.05,-76.40,180.46,2.6923999999999997,2.20,-58.09,-77.55,180.46,2.3114
1.72,-62.39,-84.51,140.20,1.4478,0.55,-56.22,-73.78,116.43,0.5588,2.53,-55.90,-79.10,186.20,2.6923999999999997,2.23,-58.01,-77.89,181.75,2.3114
1.57,-62.70,-84.20,146.12,1.4478,0.55,-56.44,-72.90,88.52,0.5588,2.54,-54.47,-76.73,176.67,2.6923999999999997,2.22,-57.82,-77.30,179.54,2.3114
1.76,-62.13,-82.15,161.33,1.4478,0.56,-57.15,-74.54,111.68,0.5588,2.54,-55.48,-76.24,216.95,2.6923999999999997,2.21,-57.68,-76.22,186.00,2.3114
1.51,-61.94,-88.04,86.46,1.4478,0.56,-56.16,-72.85,98.29,0.5588,2.53,-55.02,-75.81,120.31,2.6923999999999997,2.21,-57.94,-77.56,177.50,2.3114
1.76,-61.56,-85.98,143.62,1.4478,0.53,-57.26,-77.79,122.78,0.5588,2.52,-54.25,-75.59,213.50,2.6923999999999997,2.19,-57.80,-76.53,154.96,2.3114
1.57,-62.09,-84.87,114.96,1.4478,0.56,-57.16,-78.29,118.50,0.5588,2.54,-53.98,-75.23,183.42,2.6923999999999997,2.20,-57.31,-81.98,133.43,2.3114
1.76,-62.99,-85.84,169.95,1.4478,0.55,-55.94,-76.83,109.57,0.5588,2.51,-95.61,-80.02,210.10,2.6923999999999997,2.21,-57.42,-78.54,146.61,2.3114
1.66,-62.02,-87.88,105.87,1.4478,0.55,-55.65,-76.00,93.29,0.5588,2.52,-54.39,-76.47,173.58,2.6923999999999997,2.21,-57.02,-79.64,143.89,2.3114
1.62,-61.19,-85.79,177.75,1.4478,0.58,-56.05,-75.59,87.60,0.5588,2.52,-56.39,-77.00,247.75,2.6923999999999997,2.22,-57.58,-77.92,174.83,2.3114
1.60,-61.25,-85.29,157.04,1.4478,0.55,-55.77,-75.15,94.48,0.5588,2.52,-55.42,-76.91,173.75,2.6923999999999997,2.22,-56.90,-77.57,153.00,2.3114
1.75,-60.96,-84.61,156.37,1.4478,0.55,-55.79,-73.76,96.04,0.5588,2.51,-54.92,-77.79,151.04,2.6923999999999997,2.22,-57.43,-77.58,153.50,2.3114
1.72,-61.95,-83.50,157.37,1.4478,0.54,-55.63,-73.01,96.12,0.5588,2.53,-55.44,-79.44,166.37,2.6923999999999997,2.22,-57.76,-77.89,177.37,2.3114
1.62,-61.50,-86.70,135.42,1.4478,0.58,-55.10,-76.43,94.04,0.5588,2.53,-55.33,-77.68,210.45,2.6923999999999997,2.20,-57.91,-81.49,156.83,2.3114
1.79,-61.11,-84.89,142.42,1.4478,0.53,-55.46,-75.20,115.43,0.5588,2.52,-55.68,-77.67,205.05,2.6923999999999997,2.21,-56.83,-77.96,153.57,2.3114
1.64,-60.35,-87.81,125.54,1.4478,0.55,-57.01,-74.56,100.45,0.5588,2.53,-55.77,-79.23,189.95,2.6923999999999997,2.20,-57.44,-78.49,129.84,2.3114
1.71,-60.38,-82.82,142.17,1.4478,0.53,-58.14,-77.40,133.37,0.5588,2.54,-55.66,-77.26,181.04,2.6923999999999997,2.22,-57.33,-79.58,166.83,2.3114
1.58,-61.77,-85.61,228.25,1.4478,0.53,-57.22,-74.83,121.67,0.5588,2.56,-55.90,-76.75,176.75,2.6923999999999997,2.22,-57.80,-77.67,150.07,2.3114
1.75,-60.32,-85.09,131.87,1.4478,0.56,-56.01,-76.25,89.46,0.5588,2.54,-56.49,-77.38,207.20,2.6923999999999997,2.22,-56.75,-76.98,181.67,2.3114
1.71,-60.68,-83.10,137.96,1.4478,0.53,-56.58,-76.57,100.52,0.5588,2.53,-55.08,-76.34,217.80,2.6923999999999997,2.23,-56.36,-78.56,148.32,2.3114
1.75,-61.67,-83.79,129.71,1.4478,0.55,-56.11,-73.41,106.07,0.5588,2.52,-55.78,-77.54,207.85,2.6923999999999997,2.22,-57.24,-76.76,155.00,2.3114
1.60,-61.56,-84.90,159.67,1.4478,0.56,-57.45,-75.94,123.14,0.5588,2.53,-55.52,-78.07,143.82,2.6923999999999997,2.21,-56.64,-76.82,181.67,2.3114
1.75,-61.25,-85.29,155.92,1.4478,0.56,-56.50,-75.47,95.56,0.5588,2.51,-56.37,-79.01,132.46,2.6923999999999997,2.22,-56.75,-80.50,140.18,2.3114
1.58,-61.71,-83.98,193.25,1.4478,0.52,-57.49,-78.90,87.27,0.5588,2.53,-55.77,-78.69,185.10,2.6923999999999997,2.21,-56.99,-76.77,181.29,2.3114
1.56,-60.59,-86.76,91.29,1.4478,0.56,-56.71,-73.23,104.55,0.5588,2.54,-55.68,-78.08,140.07,2.6923999999999997,2.18,-57.14,-79.72,199.35,2.3114
1.71,-60.98,-85.63,145.75,1.4478,0.54,-56.50,-73.23,116.22,0.5588,2.52,-56.09,-80.70,154.46,2.6923999999999997,2.20,-57.22,-76.71,220.95,2.3114
1.67,-60.98,-88.90,85.62,1.4478,0.57,-56.10,-73.15,97.46,0.5588,2.53,-54.16,-78.14,172.42,2.6923999999999997,2.21,-57.10,-77.18,152.32,2.3114
1.69,-60.98,-84.27,147.90,1.4478,0.54,-56.39,-74.39,113.15,0.5588,2.51,-55.89,-78.45,172.75,2.6923999999999997,2.21,-58.39,-81.37,153.54,2.3114
1.58,-60.99,-86.61,105.83,1.4478,0.54,-56.90,-74.20,127.42,0.5588,2.50,-55.32,-77.94,166.92,2.6923999999999997,2.20,-57.22,-76.52,219.15,2.3114
1.55,-61.70,-83.71,162.25,1.4478,0.55,-56.05,-73.69,102.93,0.5588,2.52,-56.02,-79.63,191.45,2.6923999999999997,2.22,-57.09,-78.14,148.50,2.3114
1.57,-62.17,-84.64,134.14,1.4478,0.54,-56.33,-74.32,115.85,0.5588,2.53,-56.96,-79.09,206.05,2.6923999999999997,2.24,-57.46,-79.77,139.68,2.3114
1.65,-61.58,-84.07,154.12,1.4478,0.55,-57.19,-75.67,100.32,0.5588,2.53,-55.75,-78.09,206.25,2.6923999999999997,2.22,-56.68,-77.74,176.17,2.3114
1.56,-61.88,-83.97,133.00,1.4478,0.53,-56.36,-74.88,102.93,0.5588,2.55,-56.90,-79.07,159.50,2.6923999999999997,2.21,-57.01,-78.61,146.54,2.3114
1.62,-62.01,-83.18,191.60,1.4478,0.53,-56.09,-74.35,128.14,0.5588,2.54,-55.85,-77.29,174.58,2.6923999999999997,2.22,-57.14,-76.32,136.62,2.3114
1.69,-61.14,-88.01,120.15,1.4478,0.53,-56.61,-75.06,124.28,0.5588,2.53,-55.86,-76.88,207.65,2.6923999999999997,2.19,-57.39,-77.60,150.07,2.3114
1.77,-62.02,-83.07,191.65,1.4478,0.53,-56.42,-75.00,125.14,0.5588,2.54,-55.17,-76.50,156.64,2.6923999999999997,2.20,-57.29,-77.71,130.87,2.3114
1.65,-61.75,-83.10,134.12,1.4478,0.53,-56.35,-75.28,95.52,0.5588,2.53,-56.27,-77.70,175.79,2.6923999999999997,2.21,-56.66,-77.48,177.54,2.3114
1.58,-61.74,-83.83,148.92,1.4478,0.53,-56.80,-76.77,123.78,0.5588,2.54,-56.58,-76.48,206.15,2.6923999999999997,2.22,-58.06,-80.73,157.29,2.3114
1.72,-60.66,-84.70,135.86,1.4478,0.53,-57.65,-78.50,97.89,0.5588,2.53,-56.37,-78.36,174.17,2.6923999999999997,2.20,-57.90,-78.73,168.04,2.3114
1.53,-61.75,-85.25,144.87,1.4478,0.56,-56.81,-73.62,106.09,0.5588,2.53,-56.51,-79.87,189.00,2.6923999999999997,2.21,-57.58,-78.91,169.75,2.3114
1.64,-61.19,-83.08,139.04,1.4478,0.56,-56.21,-74.71,115.60,0.5588,2.53,-56.37,-78.96,164.75,2.6923999999999997,2.22,-57.13,-79.12,168.50,2.3114
1.59,-61.54,-85.65,148.67,1.4478,0.53,-55.99,-76.22,123.94,0.5588,2.54,-55.37,-77.87,169.79,2.6923999999999997,2.19,-57.54,-76.28,186.42,2.3114
1.56,-61.99,-84.05,168.25,1.4478,0.52,-58.06,-75.35,105.12,0.5588,2.53,-56.11,-79.22,154.54,2.6923999999999997,2.20,-58.43,-78.85,144.04,2.3114
1.45,-62.03,-84.42,157.58,1.4478,0.53,-56.84,-75.70,112.40,0.5588,2.53,-55.98,-80.58,155.96,2.6923999999999997,2.19,-57.74,-76.87,180.46,2.3114
1.57,-62.02,-85.01,110.84,1.4478,0.53,-57.53,-74.63,110.35,0.5588,2.55,-56.63,-79.07,161.83,2.6923999999999997,2.21,-57.72,-77.79,207.65,2.3114
1.73,-61.80,-87.67,146.20,1.4478,0.53,-56.27,-75.40,140.84,0.5588,2.53,-56.90,-78.22,159.08,2.6923999999999997,2.19,-57.42,-77.99,176.96,2.3114
1.58,-61.58,-86.85,161.55,1.4478,0.55,-55.62,-73.44,113.57,0.5588,2.52,-56.85,-78.88,177.83,2.6923999999999997,2.19,-57.17,-78.47,173.42,2.3114
1.64,-60.55,-84.35,189.85,1.4478,0.56,-56.08,-76.24,93.42,0.5588,2.54,-56.41,-79.55,183.45,2.6923999999999997,2.20,-57.50,-78.55,171.29,2.3114
1.78,-61.23,-88.34,118.30,1.4478,0.54,-56.29,-74.50,125.61,0.5588,2.51,-56.02,-79.19,192.70,2.6923999999999997,2.19,-57.94,-77.34,218.35,2.3114
1.64,-61.43,-86.74,122.85,1.4478,0.53,-57.28,-73.69,103.55,0.5588,2.56,-56.48,-78.79,182.85,2.6923999999999997,2.21,-58.22,-80.22,139.71,2.3114
1.66,-60.44,-88.54,104.55,1.4478,0.52,-56.00,-75.03,114.82,0.5588,2.53,-56.00,-79.72,118.78,2.6923999999999997,2.22,-57.67,-79.27,145.43,2.3114
1.73,-61.50,-88.91,104.05,1.4478,0.52,-55.78,-72.85,97.77,0.5588,2.56,-55.32,-77.47,170.75,2.6923999999999997,2.21,-57.59,-76.48,186.79,2.3114
1.57,-62.47,-83.35,159.70,1.4478,0.53,-56.00,-75.23,96.21,0.5588,2.53,-55.36,-77.80,174.71,2.6923999999999997,2.21,-57.34,-77.83,177.96,2.3114
1.53,-61.92,-84.68,142.45,1.4478,0.54,-56.88,-73.77,104.66,0.5588,2.52,-54.71,-76.57,207.65,2.6923999999999997,2.22,-57.40,-77.10,221.00,2.3114
1.53,-61.20,-82.79,155.96,1.4478,0.54,-55.84,-76.03,126.25,0.5588,2.51,-54.46,-76.34,180.58,2.6923999999999997,2.20,-57.77,-78.69,168.54,2.3114
1.65,-60.96,-87.34,105.12,1.4478,0.56,-56.90,-73.69,114.70,0.5588,2.53,-55.95,-77.22,146.96,2.6923999999999997,2.21,-57.50,-78.16,173.42,2.3114
1.65,-62.11,-83.59,156.20,1.4478,0.55,-57.17,-75.46,126.08,0.5588,2.53,-55.66,-77.38,215.45,2.6923999999999997,2.21,-56.87,-78.17,173.54,2.3114
1.53,-62.65,-85.13,181.75,1.4478,0.55,-57.27,-73.45,114.82,0.5588,2.53,-55.94,-77.72,169.08,2.6923999999999997,2.20,-57.25,-77.81,175.33,2.3114
1.56,-62.50,-87.88,122.85,1.4478,0.52,-57.63,-75.19,126.17,0.5588,2.53,-56.42,-80.38,131.89,2.6923999999999997,2.21,-57.17,-77.03,179.04,2.3114
1.62,-61.39,-86.12,134.17,1.4478,0.54,-56.10,-77.03,108.90,0.5588,2.51,-56.63,-78.57,191.40,2.6923999999999997,2.22,-56.96,-78.75,206.60,2.3114
1.71,-62.47,-83.79,125.00,1.4478,0.55,-57.33,-75.96,116.31,0.5588,2.51,-56.26,-77.65,169.29,2.6923999999999997,2.22,-56.94,-77.12,154.39,2.3114
1.76,-62.95,-84.36,190.05,1.4478,0.53,-56.14,-76.75,107.90,0.5588,2.51,-54.65,-77.97,167.58,2.6923999999999997,2.22,-56.90,-76.81,181.37,2.3114
1.49,-62.53,-86.40,125.60,1.4478,0.53,-57.65,-75.17,103.53,0.5588,2.51,-55.47,-78.33,186.35,2.6923999999999997,2.22,-57.40,-77.25,176.12,2.3114
1.56,-62.26,-87.35,106.25,1.4478,0.53,-55.74,-74.69,105.23,0.5588,2.53,-55.20,-76.84,170.29,2.6923999999999997,2.21,-57.09,-76.78,154.89,2.3114
1.52,-62.07,-88.15,119.20,1.4478,0.53,-56.38,-75.92,102.50,0.5588,2.51,-54.47,-78.51,199.15,2.6923999999999997,2.20,-57.12,-77.33,152.46,2.3114
1.74,-63.43,-85.37,149.42,1.4478,0.53,-55.87,-73.21,128.03,0.5588,2.52,-56.36,-78.49,192.65,2.6923999999999997,2.20,-57.21,-77.28,178.21,2.3114
1.57,-63.05,-83.16,241.12,1.4478,0.53,-57.23,-75.85,100.95,0.5588,2.53,-55.27,-76.40,212.65,2.6923999999999997,2.21,-57.12,-78.69,146.89,2.3114
0.95,-58.39,-77.76,138.89,0.9398,1.23,-56.01,-75.40,153.29,0.9905999999999999,2.38,-59.83,-76.73,111.11,2.5654,2.39,-62.73,-79.66,202.20,2.5781
0.93,-58.39,-88.78,133.96,0.9398,1.32,-57.43,-81.21,109.00,0.9905999999999999,2.38,-56.94,-73.88,187.25,2.5654,2.42,-61.09,-88.21,163.35,2.5781
0.83,-59.53,-89.76,71.79,0.9398,1.35,-57.15,-78.33,93.78,0.9905999999999999,2.39,-58.87,-74.71,138.53,2.5654,2.43,-61.57,-81.07,248.75,2.5781
0.79,-59.24,-95.36,43.21,0.9398,1.33,-57.03,-89.48,41.97,0.9905999999999999,2.38,-58.81,-72.83,167.71,2.5654,2.36,-61.28,-89.01,141.75,2.5781
0.73,-58.74,-98.11,38.40,0.9398,1.44,-57.61,-75.69,120.03,0.9905999999999999,2.38,-58.15,-72.42,146.56,2.5654,2.43,-62.09,-81.21,195.20,2.5781
1.31,-57.08,-75.88,183.42,0.9398,0.93,-56.59,-74.89,113.00,0.9905999999999999,2.39,-58.30,-79.33,142.71,2.5654,2.42,-62.24,-82.70,162.08,2.5781
1.42,-59.04,-79.23,136.89,0.9398,1.42,-56.55,-77.90,111.35,0.9905999999999999,2.38,-57.50,-75.44,110.95,2.5654,2.42,-61.67,-83.23,182.60,2.5781
1.20,-57.17,-89.52,57.89,0.9398,1.71,-57.69,-72.82,114.28,0.9905999999999999,2.37,-57.17,-73.40,197.08,2.5654,2.43,-61.65,-82.19,151.62,2.5781
1.04,-57.57,-89.66,40.33,0.9398,1.40,-57.37,-74.92,119.97,0.9905999999999999,2.38,-57.91,-72.40,235.65,2.5654,2.43,-61.93,-83.00,156.58,2.5781
0.72,-59.39,-93.78,34.71,0.9398,1.47,-57.43,-77.60,131.59,0.9905999999999999,2.37,-57.97,-75.34,190.58,2.5654,2.41,-60.87,-81.62,199.05,2.5781
0.82,-57.85,-93.15,44.58,0.9398,1.39,-57.04,-76.53,83.65,0.9905999999999999,2.38,-57.27,-77.42,166.67,2.5654,2.42,-60.21,-81.70,162.79,2.5781
0.78,-57.02,-96.04,29.09,0.9398,1.44,-56.66,-74.04,125.33,0.9905999999999999,2.41,-57.68,-73.89,160.36,2.5654,2.41,-61.59,-84.05,174.90,2.5781
1.09,-57.80,-78.70,129.34,0.9398,1.42,-59.90,-90.25,33.22,0.9905999999999999,2.38,-56.29,-75.87,185.37,2.5654,2.41,-59.79,-81.50,139.46,2.5781
1.12,-58.88,-91.98,45.42,0.9398,1.17,-57.78,-73.39,114.12,0.9905999999999999,2.38,-56.85,-74.50,159.89,2.5654,2.39,-62.85,-84.29,176.05,2.5781
